geoid,race_white,race_black,race_indian,race_asian,race_pacific,race_some_other,race_two_or_more,race_hispanic,race_white_not_hispanic,race_source_abbreviation,link_to_detailed_sourcing
181399744003022,42,0,0,0,0,1,0,4,39,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181399744003022/
181410027001003,255,329,1,2,0,0,5,41,214,tract,http://www.prisonersofthecensus.org/data/2010blocks/181410027001003/
181410033004003,64,37,1,0,0,0,0,1,63,tract,http://www.prisonersofthecensus.org/data/2010blocks/181410033004003/
181439670001023,8,0,0,0,0,0,0,0,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181439670001023/
181439671003023,91,0,0,0,0,0,0,5,86,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181439671003023/
181457106022008,194,14,0,0,0,3,3,7,189,tract,http://www.prisonersofthecensus.org/data/2010blocks/181457106022008/
181479531002036,57,3,0,0,0,0,0,2,55,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181479531002036/
181519714002024,109,4,1,0,0,0,0,7,102,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181519714002024/
181530505002055,1205,927,4,1,1,17,1,104,1130,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181530505002055/
181559659002043,42,0,0,0,0,0,0,0,42,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181559659002043/
181570001002004,389,81,2,0,0,15,6,35,369,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181570001002004/
181570108002016,105,15,0,0,0,12,0,12,105,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181570108002016/
181590204005020,35,0,0,0,0,0,0,0,35,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181590204005020/
181619607004011,16,0,0,0,0,2,0,1,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181619607004011/
181630035002010,460,231,0,0,0,0,0,8,452,tract,http://www.prisonersofthecensus.org/data/2010blocks/181630035002010/
181670111005012,230,73,0,0,0,6,0,11,227,tract,http://www.prisonersofthecensus.org/data/2010blocks/181670111005012/
181670112004100,596,588,18,4,0,0,3,254,347,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/181670112004100/
181670112004106,992,994,47,12,0,0,6,368,637,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/181670112004106/
181691028003021,105,2,0,1,0,0,1,4,101,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181691028003021/
181719510004085,25,1,0,0,0,0,0,0,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181719510004085/
181730305003001,58,3,1,0,0,1,1,2,57,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181730305003001/
181759676003027,77,0,0,0,0,0,0,6,71,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181759676003027/
181770002001034,243,47,0,0,0,3,0,3,243,tract,http://www.prisonersofthecensus.org/data/2010blocks/181770002001034/
181770008002002,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181770008002002/
181790406001021,100,4,0,0,0,0,0,2,98,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181790406001021/
181819585002199,101,0,1,0,0,1,3,4,99,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181819585002199/
181830504001044,55,1,1,0,0,1,0,1,55,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181830504001044/
181830505002012,102,4,0,0,0,3,3,6,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/181830505002012/
190019603002079,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190019603002079/
190039502001074,4,0,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190039502001074/
190059604002156,46,13,0,0,1,0,1,3,43,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190059604002156/
190059603002046,5,0,0,0,0,0,0,0,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190059603002046/
190079503002016,14,1,0,0,0,0,0,0,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190079503002016/
190090702003062,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190090702003062/
190119603002093,9,1,0,0,0,0,0,0,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190119603002093/
190130001002047,90,57,1,0,0,0,3,6,85,tract,http://www.prisonersofthecensus.org/data/2010blocks/190130001002047/
190150204002018,7,1,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190150204002018/
190170041001029,19,5,0,1,0,1,0,3,18,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190170041001029/
190199505003024,3,1,0,0,0,0,0,1,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190199505003024/
190219604001039,14,3,0,2,0,1,0,6,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190219604001039/
190230703001126,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190230703001126/
190279604003002,11,0,0,0,0,0,0,1,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190279604003002/
190291905002159,13,1,0,0,0,0,0,0,13,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190291905002159/
190314503003065,18,4,0,1,0,0,0,2,16,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190314503003065/
190339507002009,37,7,0,0,0,0,1,0,37,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190339507002009/
190339503003023,41,4,2,0,0,0,0,1,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190339503003023/
190350801005043,6,0,0,0,0,0,0,0,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190350801005043/
190399601001011,12,4,0,0,0,0,0,1,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190399601001011/
190410803005015,12,0,0,0,0,0,0,1,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190410803005015/
190430703002040,9,0,0,0,0,0,0,0,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190430703002040/
190450001001013,26,6,0,0,0,0,0,0,26,tract,http://www.prisonersofthecensus.org/data/2010blocks/190450001001013/
190470704005018,5,0,0,0,0,4,0,8,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190470704005018/
190490507001046,27,1,1,0,0,3,1,8,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190490507001046/
190539603001100,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190539603001100/
190570004002003,43,20,0,0,0,0,0,4,39,tract,http://www.prisonersofthecensus.org/data/2010blocks/190570004002003/
190570007002011,44,24,0,1,0,0,0,3,41,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190570007002011/
190594505004046,10,0,0,0,0,0,0,1,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190594505004046/
190610001001050,70,15,1,0,0,1,2,4,68,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190610001001050/
190610001002001,93,65,0,0,1,0,0,8,85,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190610001002001/
190630704003033,6,1,0,0,0,0,0,1,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190630704003033/
190650801001029,35,5,1,0,0,4,0,4,35,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190650801001029/
190650801002061,19,7,0,0,0,0,0,1,18,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190650801002061/
190719702003076,7,0,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190719702003076/
190730802002058,3,0,0,0,0,0,0,1,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190730802002058/
190779503002082,7,0,0,0,0,0,0,1,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190779503002082/
190799603003022,13,0,0,0,0,0,0,1,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190799603003022/
190812701002015,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190812701002015/
190834806002013,51,6,0,0,0,0,5,35,16,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190834806002013/
190852903002034,7,0,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190852903002034/
190879704001011,4,0,1,0,0,1,0,2,4,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190879704001011/
190879704002044,694,119,23,7,3,33,27,91,654,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/190879704002044/
190899601004026,7,2,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190899601004026/
190919703001021,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190919703001021/
190959602003080,23,5,1,0,0,1,1,4,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190959602003080/
190979505003013,5,0,0,0,0,0,0,0,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190979505003013/
190990409003013,38,3,0,1,0,0,0,0,38,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190990409003013/
190990408001074,839,295,10,8,2,0,1,45,795,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/190990408001074/
191010903003077,8,1,0,0,0,0,0,0,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191010903003077/
191030003011002,730,158,18,5,1,10,6,49,695,remaining,http://www.prisonersofthecensus.org/data/2010blocks/191030003011002/
191030003012019,37,16,0,0,0,0,0,0,37,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191030003012019/
191030021001032,35,36,0,1,0,0,0,7,28,tract,http://www.prisonersofthecensus.org/data/2010blocks/191030021001032/
191050703002020,671,338,16,14,2,1,1,62,612,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191050703002020/
191050703002031,7,0,0,0,0,0,0,0,7,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191050703002031/
191070803003033,2,0,0,0,0,0,0,0,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191070803003033/
191099504002014,12,0,0,0,0,0,0,1,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191099504002014/
191114902003088,23,3,0,0,0,0,0,0,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114902003088/
191114905001036,37,16,0,0,0,0,0,1,36,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114905001036/
191114902002025,657,329,13,1,0,0,2,62,595,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191114902002025/
191130022001059,205,87,4,0,0,9,6,17,195,tract,http://www.prisonersofthecensus.org/data/2010blocks/191130022001059/
191130029004016,129,37,4,0,0,0,1,3,126,tract,http://www.prisonersofthecensus.org/data/2010blocks/191130029004016/
191154501003144,3,0,0,0,0,0,0,2,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191154501003144/
191199502004032,17,0,0,0,0,0,0,2,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191199502004032/
191210602001009,7,1,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191210602001009/
191239506001020,15,1,0,0,0,0,0,0,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191239506001020/
191250304021044,23,1,0,0,0,0,0,0,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191250304021044/
191279510002004,44,4,2,0,0,0,0,5,39,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191279510002004/
191279503001045,102,36,0,2,0,1,0,11,91,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191279503001045/
191290403021054,8,0,0,0,0,0,0,1,7,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191290403021054/
191290403023087,282,10,2,2,0,1,3,2,281,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191290403023087/
191315603003006,19,2,0,0,0,0,0,5,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191315603003006/
191339603002034,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191339603002034/
191350702003018,4,0,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191350702003018/
191390507003028,26,2,0,0,0,2,0,8,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191390507003028/
191390509002013,42,29,1,0,0,8,2,20,32,tract,http://www.prisonersofthecensus.org/data/2010blocks/191390509002013/
191414902005086,24,2,3,0,0,0,0,4,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191414902005086/
191434601002069,3,0,0,0,0,0,1,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191434601002069/
191454904001058,7,0,0,0,0,0,1,1,6,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191454904001058/
191454904003008,49,2,0,0,2,0,0,2,48,remaining,http://www.prisonersofthecensus.org/data/2010blocks/191454904003008/
191454904003009,676,203,35,7,0,33,21,85,636,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191454904003009/
191479603004083,4,0,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191479603004083/
191517802002033,5,0,0,0,0,0,0,0,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191517802002033/
191530107022043,406,124,16,1,1,0,1,20,386,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191530107022043/
191530047021010,22,7,0,0,0,1,1,2,21,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191530047021010/
191530047021018,128,47,0,3,0,2,8,9,123,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191530047021018/
191530007013004,44,10,1,1,0,0,2,2,42,tract,http://www.prisonersofthecensus.org/data/2010blocks/191530007013004/
191530049001026,6,8,0,0,0,0,0,0,6,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191530049001026/
191530049002003,18,3,0,0,0,0,1,1,18,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191530049002003/
191530105003012,734,265,3,14,0,0,1,175,566,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191530105003012/
191550307004021,14,2,1,0,0,0,0,0,14,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191550307004021/
191550307004022,63,5,1,0,0,0,2,2,61,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191550307004022/
191550310003016,40,25,6,0,0,0,0,6,35,tract,http://www.prisonersofthecensus.org/data/2010blocks/191550310003016/
191550318003047,161,21,4,1,0,3,13,47,121,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191550318003047/
191573705002180,8,0,1,0,0,0,0,1,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191573705002180/
191599502002035,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191599502002035/
191610804002063,7,0,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191610804002063/
191630106002046,49,23,1,0,0,2,3,6,46,tract,http://www.prisonersofthecensus.org/data/2010blocks/191630106002046/
191630109001005,142,111,3,2,0,8,6,31,127,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191630109001005/
191630109002013,39,13,0,1,0,2,5,5,38,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191630109002013/
191659604002052,7,0,0,0,0,0,0,2,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191659604002052/
191670701001047,26,1,0,0,0,0,2,4,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191670701001047/
191670702003113,24,2,0,0,0,3,2,8,19,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191670702003113/
191690103001031,63,22,1,2,0,0,1,9,54,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191690103001031/
191690010002015,35,7,0,0,0,0,0,0,35,tract,http://www.prisonersofthecensus.org/data/2010blocks/191690010002015/
191712904002060,10,0,4,0,0,0,0,2,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191712904002060/
191731802002068,4,0,0,0,0,0,0,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191731802002068/
191751902005033,8,0,0,1,0,0,0,0,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191751902005033/
191779501004055,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191779501004055/
191799603003043,51,4,0,0,0,1,1,1,51,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191799603003043/
191799606001010,43,3,1,0,0,1,1,2,42,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191799606001010/
191810210001016,17,0,0,0,0,0,0,0,17,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191810210001016/
191839602004050,19,7,0,0,0,0,0,2,17,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191839602004050/
191850701002064,10,0,0,0,0,0,0,0,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191850701002064/
191870007002014,22,9,1,0,0,0,0,1,22,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191870007002014/
191870007002032,55,3,1,0,0,0,0,2,53,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191870007002032/
191870009003124,758,353,34,12,0,0,1,85,676,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191870009003124/
191896803005026,6,0,0,0,0,0,0,2,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191896803005026/
191919502001004,10,2,0,0,1,0,0,0,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191919502001004/
191930036002027,84,18,24,1,0,9,10,18,81,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191930036002027/
191930036002040,32,10,10,0,0,0,0,4,28,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/191930036002040/
191930033002072,4,0,0,1,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/191930033002072/
